Movimiento,Fecha,Cuenta,NoCuenta,Debe,Haber,Entidad
2021/01907,2021-11-16,Clientes (euros),430000,66.82,0.0,Fred Smith
2021/01906,2021-11-16,Hacienda Pública. IVA repercutido,477000,0.0,4.2,Jeremy Dalton
2021/01906,2021-11-16,Clientes (euros),430000,24.2,0.0,Jeremy Dalton
2021/01906,2021-11-16,Prestaciones de servicios en España,705000,0.0,20.0,Jeremy Dalton
2021/01905,2021-11-16,Clientes (euros),430000,42.66,0.0,Fred Smith
2021/01905,2021-11-16,Hacienda Pública. IVA repercutido,477000,0.0,7.4,Fred Smith
2021/01905,2021-11-16,Prestaciones de servicios en España,705000,0.0,35.26,Fred Smith
2021/01904,2021-11-16,Hacienda Pública. IVA repercutido,477000,0.0,36.01,Shelia Wallace
2021/01904,2021-11-16,Prestaciones de servicios en España,705000,0.0,171.48,Shelia Wallace
2021/01904,2021-11-16,Clientes (euros),430000,207.49,0.0,Shelia Wallace
2021/01902,2021-11-16,Cash,570001,12.0,0.0,Tommy Walter
2021/01902,2021-11-16,BBVA,572001,0.0,12.0,Tommy Walter
2021/01901,2021-11-16,BBVA,572001,40.0,0.0,Kevin Johnson
2021/01901,2021-11-16,Clientes (euros),430000,0.0,40.0,Kevin Johnson
2021/01900,2021-11-16,BBVA,572001,1290.17,0.0,Ryan Munoz
2021/01900,2021-11-16,Clientes (euros),430000,0.0,1290.17,Ryan Munoz
2021/01896,2021-11-16,Clientes (euros),430000,19.0,0.0,Michele Williams
2021/01896,2021-11-16,Hacienda Pública. IVA repercutido,477000,0.0,3.3000000000000003,Michele Williams
2021/01896,2021-11-16,Prestaciones de servicios en España,705000,0.0,15.7,Michele Williams
2021/01895,2021-11-16,TransferWise,573001,47.11,0.0,Penny Gomez MD
2021/01895,2021-11-16,Clientes (euros),430000,0.0,47.11,Penny Gomez MD
2021/01894,2021-11-16,Clientes (euros),430000,47.11,0.0,Penny Gomez MD
2021/01894,2021-11-16,Hacienda Pública. IVA repercutido,477000,0.0,8.18,Penny Gomez MD
2021/01894,2021-11-16,Prestaciones de servicios en España,705000,0.0,38.93,Penny Gomez MD
2021/01893,2021-11-16,Clientes (euros),430000,78.65,0.0,Ethan Adams
2021/01893,2021-11-16,Hacienda Pública. IVA repercutido,477000,0.0,13.65,Ethan Adams
2021/01893,2021-11-16,Prestaciones de servicios en España,705000,0.0,65.0,Ethan Adams
2021/01892,2021-11-16,Prestaciones de servicios en España,705000,0.0,0.0,Kevin Johnson
2021/01892,2021-11-16,Hacienda Pública. IVA repercutido,477000,0.0,6.94,Kevin Johnson
2021/01892,2021-11-16,Clientes (euros),430000,40.0,0.0,Kevin Johnson
2021/01892,2021-11-16,Prestaciones de servicios en España,705000,0.0,33.06,Kevin Johnson
2021/01891,2021-11-16,Clientes (euros),430000,462.24,0.0,Fred Smith
2021/01891,2021-11-16,Hacienda Pública. IVA repercutido,477000,0.0,80.22,Fred Smith
2021/01891,2021-11-16,Prestaciones de servicios en España,705000,0.0,382.02,Fred Smith
2021/01950,2021-11-17,Tarjeta prepago BBVA,572004,0.0,743.99,Leslie Gardner
2021/01950,2021-11-17,Acreedores por prestaciones de servicios (euros),410000,743.99,0.0,Leslie Gardner
2021/01949,2021-11-17,Otros servicios,629000,5.45,0.0,Leslie Gardner
2021/01949,2021-11-17,Hacienda Pública. IVA soportado,472000,1.14,0.0,Leslie Gardner
2021/01949,2021-11-17,Acreedores por prestaciones de servicios (euros),410000,0.0,743.99,Leslie Gardner
2021/01949,2021-11-17,Equipos para proceso de información,217000,609.42,0.0,Leslie Gardner
2021/01949,2021-11-17,Hacienda Pública. IVA soportado,472000,127.98,0.0,Leslie Gardner
2021/01928,2021-11-17,Otros servicios,629000,64.3,0.0,Laura Benson
2021/01928,2021-11-17,Acreedores por prestaciones de servicios (euros),410000,0.0,77.8,Laura Benson
2021/01928,2021-11-17,Hacienda Pública. IVA soportado,472000,13.5,0.0,Laura Benson
2021/01915,2021-11-17,BBVA,572001,19.0,0.0,Michele Williams
2021/01915,2021-11-17,Clientes (euros),430000,0.0,19.0,Michele Williams
2021/01909,2021-11-17,Hacienda Pública. IVA repercutido,477000,0.0,4.62,Ethan Adams
2021/01909,2021-11-17,Clientes (euros),430000,26.62,0.0,Ethan Adams
2021/01909,2021-11-17,Prestaciones de servicios en España,705000,0.0,22.0,Ethan Adams
2021/01908,2021-11-17,Hacienda Pública. IVA repercutido,477000,0.0,5.25,Ethan Adams
2021/01908,2021-11-17,Clientes (euros),430000,30.25,0.0,Ethan Adams
2021/01908,2021-11-17,Prestaciones de servicios en España,705000,0.0,25.0,Ethan Adams
2021/01930,2021-11-18,Tarjeta prepago BBVA,572004,0.0,198.24,Dale Chan
2021/01930,2021-11-18,Proveedores intracomunitarios (euros),400200,198.24,0.0,Dale Chan
2021/01919,2021-11-18,Tarjeta prepago BBVA,572004,200.0,0.0,Tommy Walter
2021/01919,2021-11-18,BBVA,572001,0.0,200.0,Tommy Walter
2021/01917,2021-11-18,BBVA,572001,196.0,0.0,Whitney Peters
2021/01917,2021-11-18,Clientes (euros),430000,0.0,196.0,Whitney Peters
2021/01916,2021-11-18,BBVA,572001,453.6,0.0,Whitney Peters
2021/01916,2021-11-18,Clientes (euros),430000,0.0,453.6,Whitney Peters
2021/01914,2021-11-18,Cash,570001,1300.0,0.0,Tommy Walter
2021/01914,2021-11-18,BBVA,572001,0.0,1300.0,Tommy Walter
2021/01910,2021-11-18,Hacienda Pública. IVA repercutido,477000,0.0,4.34,Austin Schultz
2021/01910,2021-11-18,Clientes (euros),430000,25.0,0.0,Austin Schultz
2021/01910,2021-11-18,Prestaciones de servicios en España,705000,0.0,20.66,Austin Schultz
2021/01925,2021-11-19,Cash,570001,0.0,247.77,Steve Sanchez
2021/01925,2021-11-19,Acreedores por prestaciones de servicios (euros),410000,247.77,0.0,Steve Sanchez
2021/01924,2021-11-19,Cash,570001,0.0,64.84,Dawn Parker
2021/01924,2021-11-19,Acreedores por prestaciones de servicios (euros),410000,64.84,0.0,Dawn Parker
2021/01923,2021-11-19,Clientes (euros),430000,157.3,0.0,Ethan Adams
2021/01923,2021-11-19,Hacienda Pública. IVA repercutido,477000,0.0,27.3,Ethan Adams
2021/01923,2021-11-19,Prestaciones de servicios en España,705000,0.0,130.0,Ethan Adams
2021/01922,2021-11-19,Clientes (euros),430000,2244.55,0.0,Ethan Adams
2021/01922,2021-11-19,Hacienda Pública. IVA repercutido,477000,0.0,389.55,Ethan Adams
2021/01922,2021-11-19,Prestaciones de servicios en España,705000,0.0,1855.0,Ethan Adams
2021/01921,2021-11-19,Clientes (euros),430000,26.62,0.0,Ethan Adams
2021/01921,2021-11-19,Hacienda Pública. IVA repercutido,477000,0.0,4.62,Ethan Adams
2021/01921,2021-11-19,Prestaciones de servicios en España,705000,0.0,22.0,Ethan Adams
2021/01920,2021-11-19,BBVA,572001,24.92,0.0,Austin Schultz
2021/01920,2021-11-19,Servicios bancarios y similares,626000,0.08,0.0,Austin Schultz
2021/01920,2021-11-19,Clientes (euros),430000,0.0,25.0,Austin Schultz
2021/01918,2021-11-19,BBVA,572001,267.68,0.0,Whitney Peters
2021/01918,2021-11-19,Clientes (euros),430000,0.0,267.68,Whitney Peters
2021/01911,2021-11-19,Clientes (euros),430000,19.0,0.0,Michele Williams
2021/01911,2021-11-19,Hacienda Pública. IVA repercutido,477000,0.0,3.3000000000000003,Michele Williams
2021/01911,2021-11-19,Prestaciones de servicios en España,705000,0.0,15.7,Michele Williams
2021/01963,2021-11-22,Cash,570001,0.0,66.42,Timothy Andrews
2021/01963,2021-11-22,Acreedores por prestaciones de servicios (euros),410000,66.42,0.0,Timothy Andrews
2021/01961,2021-11-22,Cash,570001,0.0,23.3,Destiny Obrien
2021/01961,2021-11-22,Acreedores por prestaciones de servicios (euros),410000,23.3,0.0,Destiny Obrien
2021/01959,2021-11-22,Cash,570001,0.0,10.98,Zachary Robinson
2021/01959,2021-11-22,Acreedores por prestaciones de servicios (euros),410000,10.98,0.0,Zachary Robinson
2021/01956,2021-11-22,Cash,570001,0.0,95.02,Melissa Mann
2021/01956,2021-11-22,Acreedores por prestaciones de servicios (euros),410000,95.02,0.0,Melissa Mann
2021/01954,2021-11-22,Cash,570001,0.0,16.4,Megan Hall MD
2021/01954,2021-11-22,Acreedores por prestaciones de servicios (euros),410000,16.4,0.0,Megan Hall MD
2021/01953,2021-11-22,Otros servicios,629000,13.55,0.0,Megan Hall MD
2021/01953,2021-11-22,Acreedores por prestaciones de servicios (euros),410000,0.0,16.400000000000002,Megan Hall MD
2021/01953,2021-11-22,Hacienda Pública. IVA soportado,472000,2.85,0.0,Megan Hall MD
2021/01952,2021-11-22,Clientes (euros),430000,133.1,0.0,Fred Smith
2021/01952,2021-11-22,Hacienda Pública. IVA repercutido,477000,0.0,23.1,Fred Smith
2021/01952,2021-11-22,Prestaciones de servicios en España,705000,0.0,110.0,Fred Smith
2021/01948,2021-11-22,BBVA,572001,59.82,0.0,Kelli Smith
2021/01948,2021-11-22,Servicios bancarios y similares,626000,0.18,0.0,Kelli Smith
2021/01948,2021-11-22,Clientes (euros),430000,0.0,60.0,Kelli Smith
2021/01946,2021-11-22,Clientes (euros),430000,60.0,0.0,Kelli Smith
2021/01946,2021-11-22,Hacienda Pública. IVA repercutido,477000,0.0,10.41,Kelli Smith
2021/01946,2021-11-22,Prestaciones de servicios en España,705000,0.0,49.59,Kelli Smith
2021/01945,2021-11-22,BBVA,572001,19.0,0.0,Michele Williams
2021/01945,2021-11-22,Clientes (euros),430000,0.0,19.0,Michele Williams
2021/01944,2021-11-22,BBVA,572001,30.25,0.0,Dr. Andrea Marshall
2021/01944,2021-11-22,Clientes (euros),430000,0.0,30.25,Dr. Andrea Marshall
2021/01943,2021-11-22,Cash,570001,0.0,63.5,Judy Baker
2021/01943,2021-11-22,Acreedores por prestaciones de servicios en España (euros),410100,63.5,0.0,Judy Baker
2021/01942,2021-11-22,Cash,570001,0.0,44.0,Kristen Peters
2021/01942,2021-11-22,Acreedores por prestaciones de servicios (euros),410000,44.0,0.0,Kristen Peters
2021/01941,2021-11-22,Cash,570001,0.0,204.21,Steve Sanchez
2021/01941,2021-11-22,Acreedores por prestaciones de servicios (euros),410000,204.21,0.0,Steve Sanchez
2021/01940,2021-11-22,Cash,570001,0.0,247.89,Laura Benson
2021/01940,2021-11-22,Acreedores por prestaciones de servicios (euros),410000,247.89,0.0,Laura Benson
2021/01939,2021-11-22,BBVA,572001,0.0,131.99,Paul Jones
2021/01939,2021-11-22,Acreedores por prestaciones de servicios (euros),410000,131.99,0.0,Paul Jones
2021/02022,2021-11-23,Cash,570001,145.2,0.0,Ethan Adams
2021/02022,2021-11-23,Clientes (euros),430000,0.0,145.2,Ethan Adams
2021/01992,2021-11-23,BBVA,572001,1207.58,0.0,Connie Lawrence
2021/01992,2021-11-23,Clientes (euros),430000,0.0,1207.58,Connie Lawrence
2021/01986,2021-11-23,Hacienda Pública. IVA soportado,472000,4.7,0.0,Kimberly Myers
2021/01986,2021-11-23,Hacienda Pública. IVA repercutido,477000,0.0,4.7,Kimberly Myers
2021/01986,2021-11-23,Otros servicios,629000,22.39,0.0,Kimberly Myers
2021/01986,2021-11-23,Acreedores por prestaciones de servicios (euros),410000,0.0,22.39,Kimberly Myers
2021/01984,2021-11-23,Hacienda Pública. IVA soportado,472000,11.23,0.0,Danielle Davis
2021/01984,2021-11-23,Hacienda Pública. IVA repercutido,477000,0.0,11.23,Danielle Davis
2021/01984,2021-11-23,Otros servicios,629000,53.47,0.0,Danielle Davis
2021/01984,2021-11-23,Acreedores por prestaciones de servicios (euros),410000,0.0,53.47,Danielle Davis
2021/01975,2021-11-23,Hacienda Pública. IVA repercutido,477000,0.0,25.2,Ethan Adams
2021/01975,2021-11-23,Clientes (euros),430000,145.20000000000002,0.0,Ethan Adams
2021/01975,2021-11-23,Prestaciones de servicios en España,705000,0.0,120.0,Ethan Adams
2021/01974,2021-11-23,Hacienda Pública. IVA repercutido,477000,0.0,4.7700000000000005,Fred Smith
2021/01974,2021-11-23,Prestaciones de servicios en España,705000,0.0,22.72,Fred Smith
2021/01974,2021-11-23,Clientes (euros),430000,27.49,0.0,Fred Smith
2021/01973,2021-11-23,Hacienda Pública. IVA repercutido,477000,0.0,4.34,Samantha Jones
2021/01973,2021-11-23,Clientes (euros),430000,25.0,0.0,Samantha Jones
2021/01973,2021-11-23,Prestaciones de servicios en España,705000,0.0,20.66,Samantha Jones
2021/01972,2021-11-23,Hacienda Pública. IVA repercutido,477000,0.0,79.38,Fred Smith
2021/01972,2021-11-23,Clientes (euros),430000,457.38,0.0,Fred Smith
2021/01972,2021-11-23,Prestaciones de servicios en España,705000,0.0,378.0,Fred Smith
2021/01971,2021-11-23,Diferencias positivas de cambio,768000,0.0,0.0,Anthony Rodriguez
2021/01971,2021-11-23,Acreedores por prestaciones de servicios (moneda extranjera),410400,0.0,0.0,Anthony Rodriguez
2021/01970,2021-11-23,BBVA,572001,0.0,878.71,Anthony Rodriguez
2021/01970,2021-11-23,Diferencias negativas de cambio,668000,28.71,0.0,Anthony Rodriguez
2021/01970,2021-11-23,Acreedores por prestaciones de servicios (moneda extranjera),410400,850.0,0.0,Anthony Rodriguez
2021/01969,2021-11-23,BBVA,572001,0.0,4.18,Eric Carney
2021/01969,2021-11-23,Acreedores por prestaciones de servicios intracomunitarios (euros),410200,4.18,0.0,Eric Carney
2021/01968,2021-11-23,Acreedores por prestaciones de servicios intracomunitarios (euros),410200,0.0,4.18,Eric Carney
2021/01968,2021-11-23,Servicios bancarios y similares,626000,4.18,0.0,Eric Carney
2021/01967,2021-11-23,BBVA,572001,59.82,0.0,Karen Gomez
2021/01967,2021-11-23,Servicios bancarios y similares,626000,0.18,0.0,Karen Gomez
2021/01967,2021-11-23,Clientes (euros),430000,0.0,60.0,Karen Gomez
2021/01966,2021-11-23,Prestaciones de servicios en España,705000,0.0,0.0,Karen Gomez
2021/01966,2021-11-23,Hacienda Pública. IVA repercutido,477000,0.0,10.41,Karen Gomez
2021/01966,2021-11-23,Clientes (euros),430000,60.0,0.0,Karen Gomez
2021/01966,2021-11-23,Prestaciones de servicios en España,705000,0.0,49.59,Karen Gomez
2021/01965,2021-11-23,BBVA,572001,207.49,0.0,Shelia Wallace
2021/01965,2021-11-23,Clientes (euros),430000,0.0,207.49,Shelia Wallace
2021/01964,2021-11-23,BBVA,572001,94.38,0.0,Mark Brown
2021/01964,2021-11-23,Clientes (euros),430000,0.0,94.38,Mark Brown
2021/01988,2021-11-24,Otros servicios,629000,38.2,0.0,Carla Gray
2021/01988,2021-11-24,Proveedores (euros),400000,0.0,46.22,Carla Gray
2021/01988,2021-11-24,Hacienda Pública. IVA soportado,472000,8.02,0.0,Carla Gray
2021/01987,2021-11-24,BBVA,572001,0.0,22.39,Kimberly Myers
2021/01987,2021-11-24,Acreedores por prestaciones de servicios (euros),410000,22.39,0.0,Kimberly Myers
2021/01985,2021-11-24,BBVA,572001,0.0,53.47,Danielle Davis
2021/01985,2021-11-24,Acreedores por prestaciones de servicios (euros),410000,53.47,0.0,Danielle Davis
2021/01983,2021-11-24,BBVA,572001,0.0,0.21,Tommy Walter
2021/01983,2021-11-24,Servicios bancarios y similares,626000,0.21,0.0,Sierra Johnson
2021/01982,2021-11-24,BBVA,572001,25.0,0.0,Samantha Jones
2021/01982,2021-11-24,Clientes (euros),430000,0.0,25.0,Samantha Jones
2021/01981,2021-11-24,BBVA,572001,45.0,0.0,Debra Valentine
2021/01981,2021-11-24,Clientes (euros),430000,0.0,45.0,Debra Valentine
2021/01980,2021-11-24,Prestaciones de servicios en España,705000,0.0,0.0,Debra Valentine
2021/01980,2021-11-24,Hacienda Pública. IVA repercutido,477000,0.0,7.81,Debra Valentine
2021/01980,2021-11-24,Clientes (euros),430000,45.0,0.0,Debra Valentine
2021/01980,2021-11-24,Prestaciones de servicios en España,705000,0.0,37.19,Debra Valentine
2021/01978,2021-11-24,BBVA,572001,1175.0,0.0,Abigail Shaffer
2021/01978,2021-11-24,Clientes (euros),430000,0.0,1175.0,Abigail Shaffer
2021/01977,2021-11-24,BBVA,572001,6174.47,0.0,Erin Edwards
2021/01977,2021-11-24,Clientes (euros),430000,0.0,6174.47,Erin Edwards
2021/01976,2021-11-24,Prestaciones de servicios en España,705000,0.0,195.0,Casey Chase
2021/01976,2021-11-24,Hacienda Pública. IVA repercutido,477000,0.0,40.95,Casey Chase
2021/01976,2021-11-24,Clientes (euros),430000,235.95,0.0,Casey Chase
2021/01991,2021-11-25,Cash,570001,0.0,20.0,Susan Porter
2021/01991,2021-11-25,Acreedores por prestaciones de servicios (euros),410000,20.0,0.0,Susan Porter
2021/02066,2021-11-25,Otros servicios,629000,18.91,0.0,Carol Tucker
2021/02066,2021-11-25,Acreedores por prestaciones de servicios en España (euros),410100,0.0,20.8,Carol Tucker
2021/02066,2021-11-25,Hacienda Pública. IVA soportado,472000,1.89,0.0,Carol Tucker
2021/01993,2021-11-25,Hacienda Pública. IVA repercutido,477000,0.0,34.230000000000004,Shelia Wallace
2021/01993,2021-11-25,Prestaciones de servicios en España,705000,0.0,163.02,Shelia Wallace
2021/01993,2021-11-25,Clientes (euros),430000,197.25,0.0,Shelia Wallace
2021/01990,2021-11-25,Acreedores por prestaciones de servicios (euros),410000,0.0,20.0,Susan Porter
2021/01990,2021-11-25,Hacienda Pública. IVA soportado,472000,3.47,0.0,Susan Porter
2021/01990,2021-11-25,Otros servicios,629000,16.53,0.0,Susan Porter
2021/01989,2021-11-25,BBVA,572001,0.0,46.22,Carla Gray
2021/01989,2021-11-25,Proveedores (euros),400000,46.22,0.0,Carla Gray
2021/02216,2021-11-26,El Parking,572005,25.0,0.0,Tommy Walter
2021/02216,2021-11-26,Tarjeta prepago BBVA,572004,0.0,25.0,Tommy Walter
2021/02020,2021-11-26,Tarjeta prepago BBVA,572004,20.0,0.0,Tommy Walter
2021/02020,2021-11-26,BBVA,572001,0.0,20.0,Tommy Walter
2021/02016,2021-11-26,BBVA,572001,0.0,0.53,Tommy Walter
2021/02016,2021-11-26,Servicios bancarios y similares,626000,0.53,0.0,Sierra Johnson
2021/02015,2021-11-26,BBVA,572001,87.48,0.0,Nicolas Salas
2021/02015,2021-11-26,Clientes (euros),430000,0.0,87.48,Nicolas Salas
2021/02014,2021-11-26,BBVA,572001,50.0,0.0,Dale Wright
2021/02014,2021-11-26,Clientes (euros),430000,0.0,50.0,Dale Wright
2021/02013,2021-11-26,BBVA,572001,40.0,0.0,Tyler Harris
2021/02013,2021-11-26,Clientes (euros),430000,0.0,40.0,Tyler Harris
2021/02007,2021-11-26,BBVA,572001,70.0,0.0,Brittney Rodriguez
2021/02007,2021-11-26,Clientes (euros),430000,0.0,70.0,Brittney Rodriguez
2021/02006,2021-11-26,BBVA,572001,0.0,21.0,Tommy Walter
2021/02006,2021-11-26,Partidas pendientes de aplicación,555000,21.0,0.0,Sierra Johnson
2021/02005,2021-11-26,BBVA,572001,1376.77,0.0,Fred Smith
2021/02005,2021-11-26,Clientes (euros),430000,0.0,1376.77,Fred Smith
2021/01996,2021-11-26,Clientes (euros),430000,30.0,0.0,Megan Alvarado
2021/01996,2021-11-26,Hacienda Pública. IVA repercutido,477000,0.0,5.21,Megan Alvarado
2021/01996,2021-11-26,Prestaciones de servicios en España,705000,0.0,24.79,Megan Alvarado
2021/01995,2021-11-26,Clientes (euros),430000,30.25,0.0,Ethan Adams
2021/01995,2021-11-26,Hacienda Pública. IVA repercutido,477000,0.0,5.25,Ethan Adams
2021/01995,2021-11-26,Prestaciones de servicios en España,705000,0.0,25.0,Ethan Adams
2021/01994,2021-11-26,Hacienda Pública. IVA repercutido,477000,0.0,2.7,Fred Smith
2021/01994,2021-11-26,Clientes (euros),430000,15.54,0.0,Fred Smith
2021/01994,2021-11-26,Prestaciones de servicios en España,705000,0.0,12.84,Fred Smith
2021/01998,2021-11-27,Clientes (euros),430000,27.950000000000003,0.0,Fred Smith
2021/01998,2021-11-27,Prestaciones de servicios en España,705000,0.0,23.1,Fred Smith
2021/01998,2021-11-27,Hacienda Pública. IVA repercutido,477000,0.0,4.8500000000000005,Fred Smith
2021/01997,2021-11-27,Clientes (euros),430000,69.41,0.0,Fred Smith
2021/01997,2021-11-27,Prestaciones de servicios en España,705000,0.0,57.36,Fred Smith
2021/01997,2021-11-27,Hacienda Pública. IVA repercutido,477000,0.0,12.05,Fred Smith
2021/02018,2021-11-29,BBVA,572001,24.92,0.0,Pamela Weaver
2021/02018,2021-11-29,Servicios bancarios y similares,626000,0.08,0.0,Pamela Weaver
2021/02018,2021-11-29,Clientes (euros),430000,0.0,25.0,Pamela Weaver
2021/02017,2021-11-29,BBVA,572001,29.91,0.0,Megan Alvarado
2021/02017,2021-11-29,Servicios bancarios y similares,626000,0.09,0.0,Megan Alvarado
2021/02017,2021-11-29,Clientes (euros),430000,0.0,30.0,Megan Alvarado
2021/02009,2021-11-29,BBVA,572001,0.0,20.8,Carol Tucker
2021/02009,2021-11-29,Acreedores por prestaciones de servicios en España (euros),410100,20.8,0.0,Carol Tucker
2021/02000,2021-11-29,Clientes (euros),430000,87.47999999999999,0.0,Nicolas Salas
2021/02000,2021-11-29,Hacienda Pública. IVA repercutido,477000,0.0,15.18,Nicolas Salas
2021/02000,2021-11-29,Prestaciones de servicios en España,705000,0.0,72.3,Nicolas Salas
2021/01999,2021-11-29,Clientes (euros),430000,25.0,0.0,Pamela Weaver
2021/01999,2021-11-29,Prestaciones de servicios en España,705000,0.0,20.66,Pamela Weaver
2021/01999,2021-11-29,Hacienda Pública. IVA repercutido,477000,0.0,4.34,Pamela Weaver
